MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (randrefpt) incr. sorting"	0.9925	0.99613	1.00422	0	0	82.5488	40128	1.45188	24.8953	1074	"projType=randrefpt,projDim=128,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.4475	0.513996	2.20563	0.725	0	99.1271	356	1.20907	2806.18	2050	"projType=randrefpt,projDim=256,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.6485	0.716263	1.47483	0.37	0	99.1951	656	1.20824	1522.87	1074	"projType=randrefpt,projDim=256,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.7035	0.763078	1.36821	0.31	0	99.3037	856	1.20692	1167.06	1074	"projType=randrefpt,projDim=256,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.7685	0.821788	1.25377	0.2	0	99.5421	1256	1.20403	795.382	1074	"projType=randrefpt,projDim=256,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.897	0.931444	1.08342	0.055	0	101.366	4256	1.18236	234.727	1074	"projType=randrefpt,projDim=256,knnAmp=400"	999000
"projection (randrefpt) incr. sorting"	0.9255	0.950275	1.05967	0.045	0	102.543	6256	1.16879	159.687	1074	"projType=randrefpt,projDim=256,knnAmp=600"	999000
"projection (randrefpt) incr. sorting"	0.9565	0.97109	1.03369	0.025	0	104.858	10256	1.14298	97.4064	1074	"projType=randrefpt,projDim=256,knnAmp=1000"	999000
"projection (randrefpt) incr. sorting"	0.9935	0.996817	1.00348	0	0	122.413	40256	0.979076	24.8162	1074	"projType=randrefpt,projDim=256,knnAmp=4000"	999000
"projection (randrefpt) incr. sorting"	0.4425	0.505253	2.24927	0.76	0	182.789	612	0.655689	1632.35	3025	"projType=randrefpt,projDim=512,knnAmp=10"	999000
"projection (randrefpt) incr. sorting"	0.646	0.714025	1.4769	0.36	0	182.945	912	0.655131	1095.39	1074	"projType=randrefpt,projDim=512,knnAmp=40"	999000
"projection (randrefpt) incr. sorting"	0.7025	0.764065	1.36483	0.3	0	183.144	1112	0.654419	898.381	1074	"projType=randrefpt,projDim=512,knnAmp=60"	999000
"projection (randrefpt) incr. sorting"	0.767	0.821255	1.25412	0.21	0	183.572	1512	0.652891	660.714	1074	"projType=randrefpt,projDim=512,knnAmp=100"	999000
"projection (randrefpt) incr. sorting"	0.9	0.934016	1.08057	0.055	0	185.354	4512	0.646613	221.41	1074	"projType=randrefpt,projDim=512,knnAmp=400"	999000
